"Data","IBCraw","IBCvar","IPCAraw","IPCAvar","SELICraw","SELICvar","EXRTraw","EXRTvar"
2008-01-01,126.739469578783,6.15907308999042,131.677438533236,4.56147965399609,0.929374382730175,11.74,1.7735,1.7735
2008-02-01,126.791471658866,7.57081090620313,132.322791607533,4.61351265294982,0.802223003446279,10.06,1.7269,1.7269
2008-03-01,134.154966198648,3.10127088162417,132.958076023168,4.7283109506473,0.844588988123007,10.62,1.7068,1.7068
2008-04-01,134.664586583463,7.63987031340925,133.689252426067,5.04162742512715,0.901419915455937,11.37,1.6881,1.6881
2008-05-01,134.082163286531,4.05165456012913,134.745502665797,5.5760294222613,0.876779820006401,11.04,1.6597,1.6597
2008-06-01,135.81903276131,6.70861251838535,135.742779333359,6.0605833564348,0.955589697198711,12.09,1.6181,1.6181
2008-07-01,141.996879875195,6.7892061008995,136.46196923785,6.36709158790487,1.06966875620191,13.62,1.5906,1.5906
2008-08-01,139.230369214769,3.73498643936458,136.844098807104,6.16581794916622,1.01765139884928,12.92,1.6115,1.6115
2008-09-01,137.909516380655,7.59493670886078,137.199858079859,6.25053374968902,1.10308929462231,14.07,1.7988,1.7988
2008-10-01,138.117524700988,2.81025005806304,137.817402477849,6.40953026146769,1.17587508428119,15.06,2.1721,2.1721
2008-11-01,129.568382735309,-1.03272958373055,138.313643511948,6.38859692795632,1.01997111958192,12.95,2.2655,2.2655
2008-12-01,123.660946437858,-2.8832802417708,138.701047140501,5.90272439065462,1.12409227205128,14.36,2.3936,2.3936
2009-01-01,119.8127925117,-5.4652880354505,139.366537532124,5.83934429810988,1.0478098544406,13.32,2.3066,2.3066
2009-02-01,119.8751950078,-5.45484373718318,140.133193970312,5.90253747513434,0.85509413209004,10.76,2.3119,2.3119
2009-03-01,132.927717108684,-0.914799596867977,140.413198573127,5.60712276602189,0.970889130166119,12.29,2.313,2.313
2009-04-01,128.01872074883,-4.935125115848,141.087319243604,5.5337782830583,0.839568928823287,10.55,2.2051,2.2051
2009-05-01,129.391575663027,-3.49829351535836,141.750412335545,5.19862224056704,0.770885739726634,9.65,2.0601,2.0601
2009-06-01,130.639625585023,-3.8134619802435,142.260557707798,4.80156543607568,0.762174475993138,9.54,1.9568,1.9568
2009-07-01,136.703068122725,-3.72811836226469,142.601933182463,4.49939567698232,0.790136712945211,9.9,1.932,1.932
2009-08-01,135.933437337493,-2.36796892507658,142.815772314065,4.36385168159825,0.693741319238561,8.65,1.8444,1.8444
2009-09-01,135.007800312012,-2.10407239819004,143.15858616854,4.34310076706679,0.693741319238561,8.65,1.819,1.819
2009-10-01,137.784711388456,-0.240963855421705,143.55941467531,4.16639124974343,0.693741319238561,8.65,1.7376,1.7376
2009-11-01,134.810192407696,4.04559319312892,144.14819147712,4.21834593972503,0.66,8.21,1.7252,1.7252
2009-12-01,134.404576183047,8.68797308662741,144.681350926317,4.31165006256784,0.73,9.12,1.7495,1.7495
2010-01-01,130.847633905356,9.21006944444445,145.766368762226,4.59208597948217,0.66,8.21,1.779,1.779
2010-02-01,132.719708788352,10.714905431199,146.903168271259,4.83109969104227,0.59,7.31,1.8394,1.8394
2010-03-01,149.183567342694,12.2290900555512,147.666947949829,5.16600252000123,0.76,9.51,1.785,1.785
2010-04-01,142.350494019761,11.1950605248192,148.508879598021,5.26026037932057,0.67,8.34,1.7558,1.7558
2010-05-01,141.986479459178,9.73394421670286,149.147520233209,5.21840309018216,0.75,9.38,1.8124,1.8124
2010-06-01,141.539261570463,8.34328477032085,149.147520233209,4.84109062721176,0.79,9.9,1.8054,1.8054
2010-07-01,147.311492459698,7.76019476567253,149.162383491235,4.60053392149875,0.86,10.82,1.7688,1.7688
2010-08-01,147.217888715549,8.30145371078808,149.22183652334,4.48554393221157,0.89,11.22,1.7588,1.7588
2010-09-01,145.044201768071,7.43394191510669,149.893080434199,4.70421959723093,0.85,10.69,1.7179,1.7179
2010-10-01,144.908996359854,5.17059178743964,151.017413984887,5.19506110166688,0.81,10.16,1.6852,1.6852
2010-11-01,145.273010920437,7.76114797099214,152.270722258448,5.63484751219869,0.81,10.16,1.71253,1.71253
2010-12-01,142.163286531461,5.77265340865123,153.23012159104,5.90868872179453,0.907338309729111,11.45,1.692654545,1.692654545
2011-01-01,137.971918876755,5.44471822589618,154.502128802117,5.9929873495997,0.862325190582358,10.85,1.674114286,1.674114286
2011-02-01,141.632865314613,6.71577462581303,155.73817651797,6.01417134203459,0.843905077883367,10.61,1.6672,1.6672
2011-03-01,150.733229329173,1.03876185164529,156.968470714587,6.29898761632022,0.920464822041378,11.62,1.6583,1.6583
2011-04-01,145.491419656786,2.20647329582813,158.177189214069,6.51025692350407,0.840161068359246,10.56,1.5856,1.5856
2011-05-01,148.965158606344,4.91503076472308,158.920831575314,6.55278165324007,0.987988047338373,12.52,1.6127,1.6127
2011-06-01,147.425897035881,4.15901241825263,159.159123163668,6.71255071140631,0.956275812315743,12.1,1.5862,1.5862
2011-07-01,151.003640145606,2.50635413724936,159.413716389858,6.87259928320021,0.967883023219307,12.25,1.5631,1.5631
2011-08-01,153.416536661466,4.21052631578946,160.003452111542,7.22522644098078,1.07406186078178,13.68,1.5962,1.5962
2011-09-01,147.997919916797,2.03642621540228,160.851616738905,7.31090205962979,0.941758883489952,11.91,1.749,1.749
2011-10-01,147.706708268331,1.93066819780379,161.543477427026,6.97009911929241,0.881958966915608,11.11,1.7719,1.7719
2011-11-01,147.550702028081,1.56786941580755,162.383491235472,6.64130886557426,0.860483770410325,10.83,1.789725,1.789725
2011-12-01,144.804992199688,1.85821932840735,163.195216907675,6.50335274368017,0.907338309729244,11.45,1.8362,1.8362
2012-01-01,138.679147165887,0.512588572290062,164.109067546316,6.21799765393711,0.891018663674936,11.23,1.789013636,1.789013636
2012-02-01,140.769630785231,-0.609487443090051,164.847435848261,5.84908564743551,0.748765128367368,9.36,1.717757895,1.717757895
2012-03-01,152.210088403536,0.97978334368316,165.193605922289,5.2399919361243,0.821128973571006,10.31,1.7947,1.7947
2012-04-01,145.44981799272,-0.028593895203366,166.250815081892,5.10416571943002,0.711870335061238,8.88,1.8542,1.8542
2012-05-01,150.348413936557,0.928576415555415,166.849181082429,4.98886736781132,0.744718352034468,9.31,1.985386364,1.985386364
2012-06-01,147.977119084763,0.373897707231041,166.982470944728,4.91542528354745,0.641495336615283,7.98,2.04857,2.04857
2012-07-01,153.364534581383,1.56346855844067,167.700701929347,5.19841436932682,0.679965319123643,8.47,2.02815,2.02815
2012-08-01,155.91263650546,1.62700833841773,168.388247478041,5.24038403912308,0.691816929925837,8.63,2.028865217,2.028865217
2012-09-01,147.269890795632,-0.491918482080111,169.348126270569,5.28220337720016,0.539003279356987,6.66,2.0275,2.0275
2012-10-01,153.624544981799,4.00647796085056,170.347320777876,5.44982904359388,0.611346026262427,7.59,2.029281818,2.029281818
2012-11-01,149.921996879875,1.60710509621487,171.369529362127,5.53383725050194,0.548851530520156,6.79,2.067195,2.067195
2012-12-01,145.106604264171,0.20828844358256,172.723524222316,5.83859471814745,0.550153791615626,6.81,2.07724,2.07724
2013-01-01,144.898595943838,4.48477576121193,174.208891105059,6.15433608255254,0.601442505999028,7.46,2.030477273,2.030477273
2013-02-01,141.591263650546,0.583671961581067,175.254113766254,6.31291464404236,0.493272198244221,6.08,1.972677778,1.972677778
2013-03-01,153.936557462298,1.13426716774854,176.077825936865,6.58876592335893,0.5494100491648,6.8,1.98227,1.98227
2013-04-01,155.787831513261,7.10761530210942,177.046335008247,6.49351398429974,0.613654293107579,7.62,2.001631818,2.001631818
2013-05-01,152.917316692668,1.70863309352518,177.70127728127,6.5041351287666,0.598543923450134,7.42,2.034266667,2.034266667
2013-06-01,150.670826833073,1.82035423109361,178.16347665989,6.69591583589837,0.605274317922433,7.51,2.172375,2.172375
2013-07-01,158.221528861154,3.1669605316696,178.216696712823,6.27069216913974,0.724095506735911,9.04,2.25156087,2.25156087
2013-08-01,157.888715548622,1.26742712294043,178.644374976027,6.0907620642134,0.710319516136715,8.86,2.341595455,2.341595455
2013-09-01,153.166926677067,4.00423728813559,179.269590732998,5.85862074823191,0.713028729995813,8.9,2.2699,2.2699
2013-10-01,157.982319292772,2.8366393609099,180.291319857313,5.83748487151341,0.810517116645215,10.17,2.188056522,2.188056522
2013-11-01,153.707748309932,2.52514741588623,181.265102987994,5.77440672370475,0.719214498311871,8.98,2.29471,2.29471
2013-12-01,151.606864274571,4.47964449541285,182.932664646542,5.91068325533108,0.789738296892861,9.9,2.344861905,2.344861905
2014-01-01,148.434737389496,2.44042492104508,183.938571592958,5.58506539257564,0.84933502,10.68,2.381604545,2.381604545
2014-02-01,149.277171086843,5.42823563978259,185.207702044417,5.67951762401373,0.790138111,9.9,2.38309,2.38309
2014-03-01,154.997399895996,0.689142625498285,186.911702658126,6.15289100919829,0.765948544,9.59,2.325494737,2.325494737
2014-04-01,153.603744149766,-1.40196274784699,188.164052011814,6.27955218787746,0.822675254,10.33,2.231725,2.231725
2014-05-01,153.031721268851,0.0748146636740721,189.029477196885,6.37485565040956,0.865883171,10.9,2.220280952,2.220280952
2014-06-01,146.521060842434,-2.75419341478567,189.785585516474,6.52328360136925,0.824481139,10.35,2.23486,2.23486
2014-07-01,155.85023400936,-1.49871820153817,189.804763913927,6.50223431072656,0.948738246,12,2.224021739,2.224021739
2014-08-01,154.206968278731,-2.33186219616626,190.279429250892,6.51296984661631,0.865991442,10.9,2.26742381,2.26742381
2014-09-01,154.050962038482,0.57717118218239,191.363967626865,6.74647431525626,0.907302204,11.45,2.332254545,2.332254545
2014-10-01,155.694227769111,-1.44832126398948,192.16754248015,6.58724037975693,0.950542317,12.02,2.447643478,2.447643478
2014-11-01,150.722828913157,-1.94194465119426,193.147558590004,6.5552913418734,0.842501092,10.59,2.54823,2.54823
2014-12-01,151.305252210088,-0.19894354119504,194.654021709946,6.40747079590815,0.961300786,12.17,2.638736364,2.638736364
2015-01-01,144.565782631305,-2.60650224215248,197.06762302942,7.13773697531781,0.935079974,11.82,2.633619048,2.633619048
2015-02-01,142.236089443578,-4.71678394760677,199.471635150167,7.70158743308034,0.822413931,10.33,2.815838889,2.815838889
2015-03-01,155.933437337494,0.603905253975712,202.104829120479,8.12850466091044,1.039971839,13.22,3.138863636,3.138863636
2015-04-01,148.299531981279,-3.45317895592119,203.539852709908,8.17148681360682,0.951795536,12.04,3.042595,3.042595
2015-05-01,145.605824232969,-4.85252140818269,205.045836369913,8.4729426386476,0.985332157,12.49,3.061075,3.061075
2015-06-01,144.472178887155,-1.39835320840431,206.665931494764,8.89442996018512,1.066677888,13.58,3.11112381,3.11112381
2015-07-01,149.235569422777,-4.24424424424423,207.947048444632,9.55839261175329,1.178199036,15.09,3.222508696,3.222508696
2015-08-01,146.677067082683,-4.88298374586902,208.404453223889,9.52547736996738,1.10896381,14.15,3.513695238,3.513695238
2015-09-01,144.02496099844,-6.50823656494736,209.52974569445,9.49278920836634,1.10896381,14.15,3.905809524,3.905809524
2015-10-01,145.949037961518,-6.25918503674013,211.247650646312,9.92889221556885,1.10896381,14.15,3.879504762,3.879504762
2015-11-01,141.45605824233,-6.1482197074248,213.38124736297,10.4757672945359,1.055878217,13.43,3.7758,3.7758
2015-12-01,141.736869474779,-6.32389331866923,215.429500210962,10.6730281339751,1.162077289,14.87,3.870495455,3.870495455
2016-01-01,133.094123764951,-7.93525179856116,218.165298607648,10.7058050703129,1.055878217,13.43,4.051715,4.051715
2016-02-01,135.444617784711,-4.77478794969289,220.12868704691,10.3558843748347,1.002820496,12.72,3.973115789,3.973115789
2016-03-01,145.48101924077,-6.70312812645901,221.075140961221,9.38637237086204,1.162077289,14.87,3.703309091,3.703309091
2016-04-01,140.644825793032,-5.16165228978189,222.423861762111,9.27779439789505,1.055878217,13.43,3.56524,3.56524
2016-05-01,138.419136765471,-4.93571428571427,224.158547811745,9.32118973015945,1.10896381,14.15,3.538685714,3.538685714
2016-06-01,140.228809152366,-2.93715355265999,224.942944267577,8.84374731752813,1.162077289,14.87,3.423877273,3.423877273
2016-07-01,141.404056162246,-5.24775245661718,226.112826512217,8.73577105491905,1.10896381,14.15,3.274710526,3.274710526
2016-08-01,142.922516900676,-2.55973906261081,227.107705880097,8.97449760160125,1.21521867,15.6,3.209056522,3.209056522
2016-09-01,138.51274050962,-3.8272674754477,227.289421195965,8.47596862328723,1.10896381,14.15,3.255771429,3.255771429
2016-10-01,137.43109724389,-5.83624314116726,227.880595297457,7.87367083148924,1.048844644,13.34,3.1852,3.1852
2016-11-01,137.39989599584,-2.86743621792513,228.291013002953,6.98738329831814,1.038286,13.2,3.3414,3.3414
2016-12-01,138.200728029121,-2.49486351628999,228.975681792029,6.28798821322141,1.123315,14.34,3.35166818181818,3.35166818181818
2017-01-01,133.322932917317,0.171915292646707,229.845901576464,5.35401507176563,1.08612,13.84,3.19598636363636,3.19598636363636
2017-02-01,133.988559542382,-1.07502111648621,230.604407195735,4.75890729616351,0.865084,10.89,3.10358888888889,3.10358888888889
2017-03-01,146.697867914717,0.836431226765799,231.180718039201,4.57110511568191,1.052056,13.38,3.12733043478261,3.12733043478261
2017-04-01,138.190327613105,-1.74517488722916,231.504353496222,4.08251689462282,0.786581,9.86,3.13557222222222,3.13557222222222
